id,age,city,channel,score,flag,region,sku,qty,price,day,note
1490,58,shenzhen,retail,30.00,true,shanghai,SKU-010,3,19.90,2026-01-07,ok
1491,59,guangzhou,web,30.33,false,shanghai,SKU-011,4,20.90,2026-01-08,ok
1492,60,chengdu,app,30.67,true,shenzhen,SKU-012,5,21.90,2026-01-09,ok
1493,61,hangzhou,retail,31.00,false,shenzhen,SKU-013,6,22.90,2026-01-10,ok
1494,62,beijing,web,31.33,true,guangzhou,SKU-014,7,23.90,2026-01-11,ok
1495,63,shanghai,app,31.67,false,guangzhou,SKU-015,8,24.90,2026-01-12,ok
1496,64,shenzhen,retail,32.00,true,chengdu,SKU-016,1,25.90,2026-01-13,ok
1497,65,guangzhou,web,32.33,false,chengdu,SKU-017,2,26.90,2026-01-14,ok
1498,66,chengdu,app,32.67,true,hangzhou,SKU-018,3,27.90,2026-01-15,ok
1499,67,hangzhou,retail,33.00,false,hangzhou,SKU-019,4,28.90,2026-01-16,ok
1500,18,beijing,web,0.00,true,beijing,SKU-020,5,9.90,2026-01-17,ok
1501,19,shanghai,app,0.33,false,beijing,SKU-021,6,10.90,2026-01-18,ok
1502,20,shenzhen,retail,0.67,true,shanghai,SKU-022,7,11.90,2026-01-19,ok
1503,21,guangzhou,web,1.00,false,shanghai,SKU-023,8,12.90,2026-01-20,ok
1504,22,chengdu,app,1.33,true,shenzhen,SKU-024,1,13.90,2026-01-21,ok
1505,23,hangzhou,retail,1.67,false,shenzhen,SKU-025,2,14.90,2026-01-22,ok
1506,24,beijing,web,2.00,true,guangzhou,SKU-026,3,15.90,2026-01-23,ok
1507,25,shanghai,app,2.33,false,guangzhou,SKU-027,4,16.90,2026-01-24,ok
1508,26,shenzhen,retail,2.67,true,chengdu,SKU-028,5,17.90,2026-01-25,ok
1509,27,guangzhou,web,3.00,false,chengdu,SKU-029,6,18.90,2026-01-26,ok
1510,28,chengdu,app,3.33,true,hangzhou,SKU-030,7,19.90,2026-01-27,ok
1511,29,hangzhou,retail,3.67,false,hangzhou,SKU-031,8,20.90,2026-01-28,ok
1512,30,beijing,web,4.00,true,beijing,SKU-032,1,21.90,2026-01-01,ok
1513,31,shanghai,app,4.33,false,beijing,SKU-033,2,22.90,2026-01-02,ok
1514,32,shenzhen,retail,4.67,true,shanghai,SKU-034,3,23.90,2026-01-03,ok
1515,33,guangzhou,web,5.00,false,shanghai,SKU-035,4,24.90,2026-01-04,ok
1516,34,chengdu,app,5.33,true,shenzhen,SKU-036,5,25.90,2026-01-05,ok
1517,35,hangzhou,retail,5.67,false,shenzhen,SKU-037,6,26.90,2026-01-06,ok
1518,36,beijing,web,6.00,true,guangzhou,SKU-038,7,27.90,2026-01-07,ok
1519,37,shanghai,app,6.33,false,guangzhou,SKU-039,8,28.90,2026-01-08,ok
1520,38,shenzhen,retail,6.67,true,chengdu,SKU-000,1,9.90,2026-01-09,ok
1521,39,guangzhou,web,7.00,false,chengdu,SKU-001,2,10.90,2026-01-10,ok
1522,40,chengdu,app,7.33,true,hangzhou,SKU-002,3,11.90,2026-01-11,ok
1523,41,hangzhou,retail,7.67,false,hangzhou,SKU-003,4,12.90,2026-01-12,ok
1524,42,beijing,web,8.00,true,beijing,SKU-004,5,13.90,2026-01-13,ok
1525,43,shanghai,app,8.33,false,beijing,SKU-005,6,14.90,2026-01-14,ok
1526,44,shenzhen,retail,8.67,true,shanghai,SKU-006,7,15.90,2026-01-15,ok
1527,45,guangzhou,web,9.00,false,shanghai,SKU-007,8,16.90,2026-01-16,ok
1528,46,chengdu,app,9.33,true,shenzhen,SKU-008,1,17.90,2026-01-17,ok
1529,47,hangzhou,retail,9.67,false,shenzhen,SKU-009,2,18.90,2026-01-18,ok
1530,48,beijing,web,10.00,true,guangzhou,SKU-010,3,19.90,2026-01-19,ok
1531,49,shanghai,app,10.33,false,guangzhou,SKU-011,4,20.90,2026-01-20,ok
1532,50,shenzhen,retail,10.67,true,chengdu,SKU-012,5,21.90,2026-01-21,ok
1533,51,guangzhou,web,11.00,false,chengdu,SKU-013,6,22.90,2026-01-22,ok
1534,52,chengdu,app,11.33,true,hangzhou,SKU-014,7,23.90,2026-01-23,ok
1535,53,hangzhou,retail,11.67,false,hangzhou,SKU-015,8,24.90,2026-01-24,ok
1536,54,beijing,web,12.00,true,beijing,SKU-016,1,25.90,2026-01-25,ok
1537,55,shanghai,app,12.33,false,beijing,SKU-017,2,26.90,2026-01-26,ok
1538,56,shenzhen,retail,12.67,true,shanghai,SKU-018,3,27.90,2026-01-27,ok
1539,57,guangzhou,web,13.00,false,shanghai,SKU-019,4,28.90,2026-01-28,ok
1540,58,chengdu,app,13.33,true,shenzhen,SKU-020,5,9.90,2026-01-01,ok
1541,59,hangzhou,retail,13.67,false,shenzhen,SKU-021,6,10.90,2026-01-02,ok
1542,60,beijing,web,14.00,true,guangzhou,SKU-022,7,11.90,2026-01-03,ok
1543,61,shanghai,app,14.33,false,guangzhou,SKU-023,8,12.90,2026-01-04,ok
1544,62,shenzhen,retail,14.67,true,chengdu,SKU-024,1,13.90,2026-01-05,ok
1545,63,guangzhou,web,15.00,false,chengdu,SKU-025,2,14.90,2026-01-06,ok
1546,64,chengdu,app,15.33,true,hangzhou,SKU-026,3,15.90,2026-01-07,ok
1547,65,hangzhou,retail,15.67,false,hangzhou,SKU-027,4,16.90,2026-01-08,ok
1548,66,beijing,web,16.00,true,beijing,SKU-028,5,17.90,2026-01-09,ok
1549,67,shanghai,app,16.33,false,beijing,SKU-029,6,18.90,2026-01-10,ok
1550,18,shenzhen,retail,16.67,true,shanghai,SKU-030,7,19.90,2026-01-11,ok
1551,19,guangzhou,web,17.00,false,shanghai,SKU-031,8,20.90,2026-01-12,ok
1552,20,chengdu,app,17.33,true,shenzhen,SKU-032,1,21.90,2026-01-13,ok
1553,21,hangzhou,retail,17.67,false,shenzhen,SKU-033,2,22.90,2026-01-14,ok
1554,22,beijing,web,18.00,true,guangzhou,SKU-034,3,23.90,2026-01-15,ok
1555,23,shanghai,app,18.33,false,guangzhou,SKU-035,4,24.90,2026-01-16,ok
1556,24,shenzhen,retail,18.67,true,chengdu,SKU-036,5,25.90,2026-01-17,ok
1557,25,guangzhou,web,19.00,false,chengdu,SKU-037,6,26.90,2026-01-18,ok
1558,26,chengdu,app,19.33,true,hangzhou,SKU-038,7,27.90,2026-01-19,ok
1559,27,hangzhou,retail,19.67,false,hangzhou,SKU-039,8,28.90,2026-01-20,ok
1560,28,beijing,web,20.00,true,beijing,SKU-000,1,9.90,2026-01-21,ok
1561,29,shanghai,app,20.33,false,beijing,SKU-001,2,10.90,2026-01-22,ok
1562,30,shenzhen,retail,20.67,true,shanghai,SKU-002,3,11.90,2026-01-23,ok
1563,31,guangzhou,web,21.00,false,shanghai,SKU-003,4,12.90,2026-01-24,ok
1564,32,chengdu,app,21.33,true,shenzhen,SKU-004,5,13.90,2026-01-25,ok
1565,33,hangzhou,retail,21.67,false,shenzhen,SKU-005,6,14.90,2026-01-26,ok
1566,34,beijing,web,22.00,true,guangzhou,SKU-006,7,15.90,2026-01-27,ok
1567,35,shanghai,app,22.33,false,guangzhou,SKU-007,8,16.90,2026-01-28,ok
1568,36,shenzhen,retail,22.67,true,chengdu,SKU-008,1,17.90,2026-01-01,ok
1569,37,guangzhou,web,23.00,false,chengdu,SKU-009,2,18.90,2026-01-02,ok
1570,38,chengdu,app,23.33,true,hangzhou,SKU-010,3,19.90,2026-01-03,ok
1571,39,hangzhou,retail,23.67,false,hangzhou,SKU-011,4,20.90,2026-01-04,ok
1572,40,beijing,web,24.00,true,beijing,SKU-012,5,21.90,2026-01-05,ok
1573,41,shanghai,app,24.33,false,beijing,SKU-013,6,22.90,2026-01-06,ok
1574,42,shenzhen,retail,24.67,true,shanghai,SKU-014,7,23.90,2026-01-07,ok
1575,43,guangzhou,web,25.00,false,shanghai,SKU-015,8,24.90,2026-01-08,ok
1576,44,chengdu,app,25.33,true,shenzhen,SKU-016,1,25.90,2026-01-09,ok
1577,45,hangzhou,retail,25.67,false,shenzhen,SKU-017,2,26.90,2026-01-10,ok
1578,46,beijing,web,26.00,true,guangzhou,SKU-018,3,27.90,2026-01-11,ok
1579,47,shanghai,app,26.33,false,guangzhou,SKU-019,4,28.90,2026-01-12,ok
1580,48,shenzhen,retail,26.67,true,chengdu,SKU-020,5,9.90,2026-01-13,ok
1581,49,guangzhou,web,27.00,false,chengdu,SKU-021,6,10.90,2026-01-14,ok
1582,50,chengdu,app,27.33,true,hangzhou,SKU-022,7,11.90,2026-01-15,ok
1583,51,hangzhou,retail,27.67,false,hangzhou,SKU-023,8,12.90,2026-01-16,ok
1584,52,beijing,web,28.00,true,beijing,SKU-024,1,13.90,2026-01-17,ok
1585,53,shanghai,app,28.33,false,beijing,SKU-025,2,14.90,2026-01-18,ok
1586,54,shenzhen,retail,28.67,true,shanghai,SKU-026,3,15.90,2026-01-19,ok
1587,55,guangzhou,web,29.00,false,shanghai,SKU-027,4,16.90,2026-01-20,ok
1588,56,chengdu,app,29.33,true,shenzhen,SKU-028,5,17.90,2026-01-21,ok
1589,57,hangzhou,retail,29.67,false,shenzhen,SKU-029,6,18.90,2026-01-22,ok
1590,58,beijing,web,30.00,true,guangzhou,SKU-030,7,19.90,2026-01-23,ok
1591,59,shanghai,app,30.33,false,guangzhou,SKU-031,8,20.90,2026-01-24,ok
1592,60,shenzhen,retail,30.67,true,chengdu,SKU-032,1,21.90,2026-01-25,ok
1593,61,guangzhou,web,31.00,false,chengdu,SKU-033,2,22.90,2026-01-26,ok
1594,62,chengdu,app,31.33,true,hangzhou,SKU-034,3,23.90,2026-01-27,ok
1595,63,hangzhou,retail,31.67,false,hangzhou,SKU-035,4,24.90,2026-01-28,ok
1596,64,beijing,web,32.00,true,beijing,SKU-036,5,25.90,2026-01-01,ok
1597,65,shanghai,app,32.33,false,beijing,SKU-037,6,26.90,2026-01-02,ok
1598,66,shenzhen,retail,32.67,true,shanghai,SKU-038,7,27.90,2026-01-03,ok
1599,67,guangzhou,web,33.00,false,shanghai,SKU-039,8,28.90,2026-01-04,ok
1600,18,chengdu,app,0.00,true,shenzhen,SKU-000,1,9.90,2026-01-05,ok
1601,19,hangzhou,retail,0.33,false,shenzhen,SKU-001,2,10.90,2026-01-06,ok
1602,20,beijing,web,0.67,true,guangzhou,SKU-002,3,11.90,2026-01-07,ok
1603,21,shanghai,app,1.00,false,guangzhou,SKU-003,4,12.90,2026-01-08,ok
1604,22,shenzhen,retail,1.33,true,chengdu,SKU-004,5,13.90,2026-01-09,ok
1605,23,guangzhou,web,1.67,false,chengdu,SKU-005,6,14.90,2026-01-10,ok
1606,24,chengdu,app,2.00,true,hangzhou,SKU-006,7,15.90,2026-01-11,ok
1607,25,hangzhou,retail,2.33,false,hangzhou,SKU-007,8,16.90,2026-01-12,ok
1608,26,beijing,web,2.67,true,beijing,SKU-008,1,17.90,2026-01-13,ok
1609,27,shanghai,app,3.00,false,beijing,SKU-009,2,18.90,2026-01-14,ok
1610,28,shenzhen,retail,3.33,true,shanghai,SKU-010,3,19.90,2026-01-15,ok
1611,29,guangzhou,web,3.67,false,shanghai,SKU-011,4,20.90,2026-01-16,ok
1612,30,chengdu,app,4.00,true,shenzhen,SKU-012,5,21.90,2026-01-17,ok
1613,31,hangzhou,retail,4.33,false,shenzhen,SKU-013,6,22.90,2026-01-18,ok
1614,32,beijing,web,4.67,true,guangzhou,SKU-014,7,23.90,2026-01-19,ok
1615,33,shanghai,app,5.00,false,guangzhou,SKU-015,8,24.90,2026-01-20,ok
1616,34,shenzhen,retail,5.33,true,chengdu,SKU-016,1,25.90,2026-01-21,ok
1617,35,guangzhou,web,5.67,false,chengdu,SKU-017,2,26.90,2026-01-22,ok
1618,36,chengdu,app,6.00,true,hangzhou,SKU-018,3,27.90,2026-01-23,ok
1619,37,hangzhou,retail,6.33,false,hangzhou,SKU-019,4,28.90,2026-01-24,ok
1620,38,beijing,web,6.67,true,beijing,SKU-020,5,9.90,2026-01-25,ok
1621,39,shanghai,app,7.00,false,beijing,SKU-021,6,10.90,2026-01-26,ok
1622,40,shenzhen,retail,7.33,true,shanghai,SKU-022,7,11.90,2026-01-27,ok
1623,41,guangzhou,web,7.67,false,shanghai,SKU-023,8,12.90,2026-01-28,ok
1624,42,chengdu,app,8.00,true,shenzhen,SKU-024,1,13.90,2026-01-01,ok
1625,43,hangzhou,retail,8.33,false,shenzhen,SKU-025,2,14.90,2026-01-02,ok
1626,44,beijing,web,8.67,true,guangzhou,SKU-026,3,15.90,2026-01-03,ok
1627,45,shanghai,app,9.00,false,guangzhou,SKU-027,4,16.90,2026-01-04,ok
1628,46,shenzhen,retail,9.33,true,chengdu,SKU-028,5,17.90,2026-01-05,ok
1629,47,guangzhou,web,9.67,false,chengdu,SKU-029,6,18.90,2026-01-06,ok
1630,48,chengdu,app,10.00,true,hangzhou,SKU-030,7,19.90,2026-01-07,ok
1631,49,hangzhou,retail,10.33,false,hangzhou,SKU-031,8,20.90,2026-01-08,ok
1632,50,beijing,web,10.67,true,beijing,SKU-032,1,21.90,2026-01-09,ok
1633,51,shanghai,app,11.00,false,beijing,SKU-033,2,22.90,2026-01-10,ok
1634,52,shenzhen,retail,11.33,true,shanghai,SKU-034,3,23.90,2026-01-11,ok
1635,53,guangzhou,web,11.67,false,shanghai,SKU-035,4,24.90,2026-01-12,ok
1636,54,chengdu,app,12.00,true,shenzhen,SKU-036,5,25.90,2026-01-13,ok
1637,55,hangzhou,retail,12.33,false,shenzhen,SKU-037,6,26.90,2026-01-14,ok
1638,56,beijing,web,12.67,true,guangzhou,SKU-038,7,27.90,2026-01-15,ok
1639,57,shanghai,app,13.00,false,guangzhou,SKU-039,8,28.90,2026-01-16,ok
1640,58,shenzhen,retail,13.33,true,chengdu,SKU-000,1,9.90,2026-01-17,ok
1641,59,guangzhou,web,13.67,false,chengdu,SKU-001,2,10.90,2026-01-18,ok
1642,60,chengdu,app,14.00,true,hangzhou,SKU-002,3,11.90,2026-01-19,ok
1643,61,hangzhou,retail,14.33,false,hangzhou,SKU-003,4,12.90,2026-01-20,ok
1644,62,beijing,web,14.67,true,beijing,SKU-004,5,13.90,2026-01-21,ok
1645,63,shanghai,app,15.00,false,beijing,SKU-005,6,14.90,2026-01-22,ok
1646,64,shenzhen,retail,15.33,true,shanghai,SKU-006,7,15.90,2026-01-23,ok
1647,65,guangzhou,web,15.67,false,shanghai,SKU-007,8,16.90,2026-01-24,ok
1648,66,chengdu,app,16.00,true,shenzhen,SKU-008,1,17.90,2026-01-25,ok
1649,67,hangzhou,retail,16.33,false,shenzhen,SKU-009,2,18.90,2026-01-26,ok
1650,18,beijing,web,16.67,true,guangzhou,SKU-010,3,19.90,2026-01-27,ok
1651,19,shanghai,app,17.00,false,guangzhou,SKU-011,4,20.90,2026-01-28,ok
1652,20,shenzhen,retail,17.33,true,chengdu,SKU-012,5,21.90,2026-01-01,ok
1653,21,guangzhou,web,17.67,false,chengdu,SKU-013,6,22.90,2026-01-02,ok
1654,22,chengdu,app,18.00,true,hangzhou,SKU-014,7,23.90,2026-01-03,ok
1655,23,hangzhou,retail,18.33,false,hangzhou,SKU-015,8,24.90,2026-01-04,ok
1656,24,beijing,web,18.67,true,beijing,SKU-016,1,25.90,2026-01-05,ok
1657,25,shanghai,app,19.00,false,beijing,SKU-017,2,26.90,2026-01-06,ok
1658,26,shenzhen,retail,19.33,true,shanghai,SKU-018,3,27.90,2026-01-07,ok
1659,27,guangzhou,web,19.67,false,shanghai,SKU-019,4,28.90,2026-01-08,ok
1660,28,chengdu,app,20.00,true,shenzhen,SKU-020,5,9.90,2026-01-09,ok
1661,29,hangzhou,retail,20.33,false,shenzhen,SKU-021,6,10.90,2026-01-10,ok
1662,30,beijing,web,20.67,true,guangzhou,SKU-022,7,11.90,2026-01-11,ok
1663,31,shanghai,app,21.00,false,guangzhou,SKU-023,8,12.90,2026-01-12,ok
1664,32,shenzhen,retail,21.33,true,chengdu,SKU-024,1,13.90,2026-01-13,ok
1665,33,guangzhou,web,21.67,false,chengdu,SKU-025,2,14.90,2026-01-14,ok
1666,34,chengdu,app,22.00,true,hangzhou,SKU-026,3,15.90,2026-01-15,ok
1667,35,hangzhou,retail,22.33,false,hangzhou,SKU-027,4,16.90,2026-01-16,ok
1668,36,beijing,web,22.67,true,beijing,SKU-028,5,17.90,2026-01-17,ok
1669,37,shanghai,app,23.00,false,beijing,SKU-029,6,18.90,2026-01-18,ok
1670,38,shenzhen,retail,23.33,true,shanghai,SKU-030,7,19.90,2026-01-19,ok
1671,39,guangzhou,web,23.67,false,shanghai,SKU-031,8,20.90,2026-01-20,ok
1672,40,chengdu,app,24.00,true,shenzhen,SKU-032,1,21.90,2026-01-21,ok
1673,41,hangzhou,retail,24.33,false,shenzhen,SKU-033,2,22.90,2026-01-22,ok
1674,42,beijing,web,24.67,true,guangzhou,SKU-034,3,23.90,2026-01-23,ok
1675,43,shanghai,app,25.00,false,guangzhou,SKU-035,4,24.90,2026-01-24,ok
1676,44,shenzhen,retail,25.33,true,chengdu,SKU-036,5,25.90,2026-01-25,ok
1677,45,guangzhou,web,25.67,false,chengdu,SKU-037,6,26.90,2026-01-26,ok
1678,46,chengdu,app,26.00,true,hangzhou,SKU-038,7,27.90,2026-01-27,ok
1679,47,hangzhou,retail,26.33,false,hangzhou,SKU-039,8,28.90,2026-01-28,ok
1680,48,beijing,web,26.67,true,beijing,SKU-000,1,9.90,2026-01-01,ok
1681,49,shanghai,app,27.00,false,beijing,SKU-001,2,10.90,2026-01-02,ok
1682,50,shenzhen,retail,27.33,true,shanghai,SKU-002,3,11.90,2026-01-03,ok
1683,51,guangzhou,web,27.67,false,shanghai,SKU-003,4,12.90,2026-01-04,ok
1684,52,chengdu,app,28.00,true,shenzhen,SKU-004,5,13.90,2026-01-05,ok
1685,53,hangzhou,retail,28.33,false,shenzhen,SKU-005,6,14.90,2026-01-06,ok
1686,54,beijing,web,28.67,true,guangzhou,SKU-006,7,15.90,2026-01-07,ok
1687,55,shanghai,app,29.00,false,guangzhou,SKU-007,8,16.90,2026-01-08,ok
1688,56,shenzhen,retail,29.33,true,chengdu,SKU-008,1,17.90,2026-01-09,ok
1689,57,guangzhou,web,29.67,false,chengdu,SKU-009,2,18.90,2026-01-10,ok
1690,58,chengdu,app,30.00,true,hangzhou,SKU-010,3,19.90,2026-01-11,ok
1691,59,hangzhou,retail,30.33,false,hangzhou,SKU-011,4,20.90,2026-01-12,ok
1692,60,beijing,web,30.67,true,beijing,SKU-012,5,21.90,2026-01-13,ok
1693,61,shanghai,app,31.00,false,beijing,SKU-013,6,22.90,2026-01-14,ok
1694,62,shenzhen,retail,31.33,true,shanghai,SKU-014,7,23.90,2026-01-15,ok
1695,63,guangzhou,web,31.67,false,shanghai,SKU-015,8,24.90,2026-01-16,ok
1696,64,chengdu,app,32.00,true,shenzhen,SKU-016,1,25.90,2026-01-17,ok
1697,65,hangzhou,retail,32.33,false,shenzhen,SKU-017,2,26.90,2026-01-18,ok
1698,66,beijing,web,32.67,true,guangzhou,SKU-018,3,27.90,2026-01-19,ok
1699,67,shanghai,app,33.00,false,guangzhou,SKU-019,4,28.90,2026-01-20,ok
1700,18,shenzhen,retail,0.00,true,chengdu,SKU-020,5,9.90,2026-01-21,ok
1701,19,guangzhou,web,0.33,false,chengdu,SKU-021,6,10.90,2026-01-22,ok
1702,20,chengdu,app,0.67,true,hangzhou,SKU-022,7,11.90,2026-01-23,ok
1703,21,hangzhou,retail,1.00,false,hangzhou,SKU-023,8,12.90,2026-01-24,ok
1704,22,beijing,web,1.33,true,beijing,SKU-024,1,13.90,2026-01-25,ok
1705,23,shanghai,app,1.67,false,beijing,SKU-025,2,14.90,2026-01-26,ok
1706,24,shenzhen,retail,2.00,true,shanghai,SKU-026,3,15.90,2026-01-27,ok
1707,25,guangzhou,web,2.33,false,shanghai,SKU-027,4,16.90,2026-01-28,ok
1708,26,chengdu,app,2.67,true,shenzhen,SKU-028,5,17.90,2026-01-01,ok
1709,27,hangzhou,retail,3.00,false,shenzhen,SKU-029,6,18.90,2026-01-02,ok
1710,28,beijing,web,3.33,true,guangzhou,SKU-030,7,19.90,2026-01-03,ok
1711,29,shanghai,app,3.67,false,guangzhou,SKU-031,8,20.90,2026-01-04,ok
1712,30,shenzhen,retail,4.00,true,chengdu,SKU-032,1,21.90,2026-01-05,ok
1713,31,guangzhou,web,4.33,false,chengdu,SKU-033,2,22.90,2026-01-06,ok
1714,32,chengdu,app,4.67,true,hangzhou,SKU-034,3,23.90,2026-01-07,ok
1715,33,hangzhou,retail,5.00,false,hangzhou,SKU-035,4,24.90,2026-01-08,ok
1716,34,beijing,web,5.33,true,beijing,SKU-036,5,25.90,2026-01-09,ok
1717,35,shanghai,app,5.67,false,beijing,SKU-037,6,26.90,2026-01-10,ok
1718,36,shenzhen,retail,6.00,true,shanghai,SKU-038,7,27.90,2026-01-11,ok
1719,37,guangzhou,web,6.33,false,shanghai,SKU-039,8,28.90,2026-01-12,ok
1720,38,chengdu,app,6.67,true,shenzhen,SKU-000,1,9.90,2026-01-13,ok
1721,39,hangzhou,retail,7.00,false,shenzhen,SKU-001,2,10.90,2026-01-14,ok
1722,40,beijing,web,7.33,true,guangzhou,SKU-002,3,11.90,2026-01-15,ok
1723,41,shanghai,app,7.67,false,guangzhou,SKU-003,4,12.90,2026-01-16,ok
1724,42,shenzhen,retail,8.00,true,chengdu,SKU-004,5,13.90,2026-01-17,ok
1725,43,guangzhou,web,8.33,false,chengdu,SKU-005,6,14.90,2026-01-18,ok
1726,44,chengdu,app,8.67,true,hangzhou,SKU-006,7,15.90,2026-01-19,ok
1727,45,hangzhou,retail,9.00,false,hangzhou,SKU-007,8,16.90,2026-01-20,ok
1728,46,beijing,web,9.33,true,beijing,SKU-008,1,17.90,2026-01-21,ok
1729,47,shanghai,app,9.67,false,beijing,SKU-009,2,18.90,2026-01-22,ok
1730,48,shenzhen,retail,10.00,true,shanghai,SKU-010,3,19.90,2026-01-23,ok
1731,49,guangzhou,web,10.33,false,shanghai,SKU-011,4,20.90,2026-01-24,ok
1732,50,chengdu,app,10.67,true,shenzhen,SKU-012,5,21.90,2026-01-25,ok
1733,51,hangzhou,retail,11.00,false,shenzhen,SKU-013,6,22.90,2026-01-26,ok
1734,52,beijing,web,11.33,true,guangzhou,SKU-014,7,23.90,2026-01-27,ok
1735,53,shanghai,app,11.67,false,guangzhou,SKU-015,8,24.90,2026-01-28,ok
1736,54,shenzhen,retail,12.00,true,chengdu,SKU-016,1,25.90,2026-01-01,ok
1737,55,guangzhou,web,12.33,false,chengdu,SKU-017,2,26.90,2026-01-02,ok
1738,56,chengdu,app,12.67,true,hangzhou,SKU-018,3,27.90,2026-01-03,ok
1739,57,hangzhou,retail,13.00,false,hangzhou,SKU-019,4,28.90,2026-01-04,ok
1740,58,beijing,web,13.33,true,beijing,SKU-020,5,9.90,2026-01-05,ok
1741,59,shanghai,app,13.67,false,beijing,SKU-021,6,10.90,2026-01-06,ok
1742,60,shenzhen,retail,14.00,true,shanghai,SKU-022,7,11.90,2026-01-07,ok
1743,61,guangzhou,web,14.33,false,shanghai,SKU-023,8,12.90,2026-01-08,ok
1744,62,chengdu,app,14.67,true,shenzhen,SKU-024,1,13.90,2026-01-09,ok
1745,63,hangzhou,retail,15.00,false,shenzhen,SKU-025,2,14.90,2026-01-10,ok
1746,64,beijing,web,15.33,true,guangzhou,SKU-026,3,15.90,2026-01-11,ok
1747,65,shanghai,app,15.67,false,guangzhou,SKU-027,4,16.90,2026-01-12,ok
1748,66,shenzhen,retail,16.00,true,chengdu,SKU-028,5,17.90,2026-01-13,ok
1749,67,guangzhou,web,16.33,false,chengdu,SKU-029,6,18.90,2026-01-14,ok
1750,18,chengdu,app,16.67,true,hangzhou,SKU-030,7,19.90,2026-01-15,ok
1751,19,hangzhou,retail,17.00,false,hangzhou,SKU-031,8,20.90,2026-01-16,ok
1752,20,beijing,web,17.33,true,beijing,SKU-032,1,21.90,2026-01-17,ok
1753,21,shanghai,app,17.67,false,beijing,SKU-033,2,22.90,2026-01-18,ok
1754,22,shenzhen,retail,18.00,true,shanghai,SKU-034,3,23.90,2026-01-19,ok
1755,23,guangzhou,web,18.33,false,shanghai,SKU-035,4,24.90,2026-01-20,ok
1756,24,chengdu,app,18.67,true,shenzhen,SKU-036,5,25.90,2026-01-21,ok
1757,25,hangzhou,retail,19.00,false,shenzhen,SKU-037,6,26.90,2026-01-22,ok
1758,26,beijing,web,19.33,true,guangzhou,SKU-038,7,27.90,2026-01-23,ok
1759,27,shanghai,app,19.67,false,guangzhou,SKU-039,8,28.90,2026-01-24,ok
1760,28,shenzhen,retail,20.00,true,chengdu,SKU-000,1,9.90,2026-01-25,ok
1761,29,guangzhou,web,20.33,false,chengdu,SKU-001,2,10.90,2026-01-26,ok
1762,30,chengdu,app,20.67,true,hangzhou,SKU-002,3,11.90,2026-01-27,ok
1763,31,hangzhou,retail,21.00,false,hangzhou,SKU-003,4,12.90,2026-01-28,ok
1764,32,beijing,web,21.33,true,beijing,SKU-004,5,13.90,2026-01-01,ok
1765,33,shanghai,app,21.67,false,beijing,SKU-005,6,14.90,2026-01-02,ok
1766,34,shenzhen,retail,22.00,true,shanghai,SKU-006,7,15.90,2026-01-03,ok
1767,35,guangzhou,web,22.33,false,shanghai,SKU-007,8,16.90,2026-01-04,ok
1768,36,chengdu,app,22.67,true,shenzhen,SKU-008,1,17.90,2026-01-05,ok
1769,37,hangzhou,retail,23.00,false,shenzhen,SKU-009,2,18.90,2026-01-06,ok
1770,38,beijing,web,23.33,true,guangzhou,SKU-010,3,19.90,2026-01-07,ok
1771,39,shanghai,app,23.67,false,guangzhou,SKU-011,4,20.90,2026-01-08,ok
1772,40,shenzhen,retail,24.00,true,chengdu,SKU-012,5,21.90,2026-01-09,ok
1773,41,guangzhou,web,24.33,false,chengdu,SKU-013,6,22.90,2026-01-10,ok
1774,42,chengdu,app,24.67,true,hangzhou,SKU-014,7,23.90,2026-01-11,ok
1775,43,hangzhou,retail,25.00,false,hangzhou,SKU-015,8,24.90,2026-01-12,ok
1776,44,beijing,web,25.33,true,beijing,SKU-016,1,25.90,2026-01-13,ok
1777,45,shanghai,app,25.67,false,beijing,SKU-017,2,26.90,2026-01-14,ok
1778,46,shenzhen,retail,26.00,true,shanghai,SKU-018,3,27.90,2026-01-15,ok
1779,47,guangzhou,web,26.33,false,shanghai,SKU-019,4,28.90,2026-01-16,ok
1780,48,chengdu,app,26.67,true,shenzhen,SKU-020,5,9.90,2026-01-17,ok
1781,49,hangzhou,retail,27.00,false,shenzhen,SKU-021,6,10.90,2026-01-18,ok
1782,50,beijing,web,27.33,true,guangzhou,SKU-022,7,11.90,2026-01-19,ok
1783,51,shanghai,app,27.67,false,guangzhou,SKU-023,8,12.90,2026-01-20,ok
1784,52,shenzhen,retail,28.00,true,chengdu,SKU-024,1,13.90,2026-01-21,ok
1785,53,guangzhou,web,28.33,false,chengdu,SKU-025,2,14.90,2026-01-22,ok
1786,54,chengdu,app,28.67,true,hangzhou,SKU-026,3,15.90,2026-01-23,ok
1787,55,hangzhou,retail,29.00,false,hangzhou,SKU-027,4,16.90,2026-01-24,ok
1788,56,beijing,web,29.33,true,beijing,SKU-028,5,17.90,2026-01-25,ok
1789,57,shanghai,app,29.67,false,beijing,SKU-029,6,18.90,2026-01-26,ok
1790,58,shenzhen,retail,30.00,true,shanghai,SKU-030,7,19.90,2026-01-27,ok
1791,59,guangzhou,web,30.33,false,shanghai,SKU-031,8,20.90,2026-01-28,ok
1792,60,chengdu,app,30.67,true,shenzhen,SKU-032,1,21.90,2026-01-01,ok
